Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,OverTime_Yes,Position_Human Resources - Manager,Position_Research & Development - Healthcare Representative,Position_Research & Development - Laboratory Technician,Position_Research & Development - Manager,Position_Research & Development - Manufacturing Director,Position_Research & Development - Research Director,Position_Research & Development - Research Scientist,Position_Sales - Manager,Position_Sales - Sales Executive,Position_Sales - Sales Representative,Attrition
22,4,3,2,1,1,1969,0,13,3,1,2,3,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
26,8,4,4,1,4,2768,1,14,1,0,3,3,2,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
42,5,5,1,2,3,13071,2,17,2,1,2,2,17,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
34,7,3,4,4,4,7903,1,15,1,1,6,3,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
30,8,3,4,2,4,3164,4,14,1,1,2,2,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,9,3,3,3,4,2138,4,16,1,0,2,3,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
36,9,4,3,2,4,7276,7,19,1,0,2,3,3,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
31,15,3,2,2,1,7231,5,13,4,1,2,2,13,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,6,2,1,1,1,4703,5,19,1,1,0,3,20,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
34,15,3,3,2,1,3114,1,17,4,0,4,3,5,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
35,16,3,2,3,3,6565,7,12,3,1,3,2,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
27,3,1,4,1,3,4875,7,11,1,0,3,2,2,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
50,1,3,1,2,1,10335,4,17,4,1,3,4,18,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37,23,2,1,1,2,6282,2,14,1,0,4,2,5,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
29,10,3,1,1,3,5133,1,14,3,1,3,4,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54,4,3,4,2,1,3403,7,12,4,1,0,2,19,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
38,18,3,1,2,1,4785,5,15,1,0,3,3,9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
37,4,3,1,2,1,4796,4,13,1,0,3,2,21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
38,4,4,2,2,4,13636,7,13,4,1,3,2,18,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
18,29,4,1,2,3,6613,4,14,1,0,1,3,2,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
31,8,3,2,3,1,3212,4,17,2,1,4,3,3,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
36,13,2,3,4,1,6674,5,11,1,0,2,2,3,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
32,9,2,3,2,4,5006,1,15,2,0,0,2,15,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
37,8,1,1,3,1,2233,1,11,1,0,1,2,10,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
36,20,5,1,4,3,2791,2,13,4,1,4,2,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
28,15,1,3,3,4,2796,1,14,2,1,2,3,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
41,5,4,4,2,1,18783,3,14,3,1,4,3,11,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
31,25,1,3,2,4,2629,1,14,4,2,2,3,3,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
31,1,1,4,3,2,8140,7,14,4,0,6,2,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
28,23,3,3,3,4,4748,1,18,4,2,3,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
41,8,1,1,1,1,2008,4,15,1,0,2,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,1,1,4,4,4,6843,0,17,2,1,2,3,8,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
46,7,3,1,3,4,3318,4,14,3,1,2,3,15,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
33,10,3,3,2,3,5122,4,12,3,0,2,3,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,6,1,3,3,4,2108,2,15,2,1,4,3,2,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
30,10,4,2,4,4,1769,1,14,4,0,4,2,0,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
37,18,3,1,2,3,11040,4,14,2,1,2,2,17,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
32,16,4,1,3,4,14053,1,14,2,1,2,4,14,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
27,6,4,4,3,1,2957,0,14,1,2,0,3,5,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
30,8,1,3,2,4,1307,3,12,2,1,1,2,1,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
53,23,3,1,2,1,9492,7,11,2,0,3,4,25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29,9,3,3,2,1,2229,3,14,1,0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
25,7,3,3,3,1,2580,4,13,3,0,2,3,11,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
31,9,4,3,2,1,4143,4,21,1,0,3,3,9,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
36,2,3,1,1,1,7914,4,14,4,1,4,3,3,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
33,10,3,3,1,1,2305,6,18,4,0,4,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37,1,1,3,1,3,1955,1,14,2,0,4,3,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
31,1,2,2,1,2,5496,1,12,4,1,0,2,8,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42,2,4,1,2,3,5617,7,11,1,0,4,3,9,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
34,10,3,1,3,4,6688,7,11,1,0,0,3,10,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24,2,3,2,2,3,1911,1,11,3,0,2,4,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
28,18,1,1,2,1,2743,2,14,4,1,2,2,15,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True
37,19,1,1,1,1,3285,0,14,3,0,4,3,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36,4,2,3,2,1,3138,2,12,3,0,2,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
31,4,4,2,3,1,19843,2,19,3,1,2,3,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35,8,2,3,1,4,2019,4,11,1,2,3,2,3,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
32,23,4,1,2,4,5352,4,19,4,0,0,3,5,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
36,25,3,3,4,2,2126,0,15,2,1,0,2,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,17,3,1,2,3,2395,4,12,1,0,2,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27,3,4,4,4,4,4586,1,13,4,1,4,3,11,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
29,1,4,4,2,4,2345,4,12,1,0,2,3,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
27,7,1,3,2,4,2376,1,14,1,0,5,3,6,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
56,18,2,2,2,4,6426,7,14,2,1,4,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
54,8,4,4,2,1,9324,0,14,2,1,3,3,10,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27,10,4,1,2,3,11606,4,14,3,0,2,3,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
33,20,3,2,3,1,11386,1,15,4,0,4,3,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
30,8,5,4,2,1,4513,4,14,4,2,0,3,12,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
41,15,4,2,3,1,11083,5,15,2,0,2,3,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
40,3,1,3,3,1,2707,0,12,1,0,2,3,3,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
27,3,4,1,3,1,2939,7,19,4,0,5,4,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,6,4,2,2,1,5369,6,11,3,0,4,2,21,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,2,3,4,2,4,1275,1,14,3,0,4,4,1,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
43,9,5,3,3,1,6695,2,19,1,1,0,2,5,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
34,17,4,2,2,1,4058,4,19,2,0,2,4,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
33,23,4,2,4,4,1712,4,12,2,1,0,3,1,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
37,2,3,4,3,1,11048,4,14,1,0,0,3,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
29,15,1,2,2,3,2904,0,18,1,0,3,2,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
33,3,3,2,2,1,2657,2,12,3,0,2,3,2,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
44,4,4,4,4,4,4800,4,11,4,0,2,2,10,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32,11,3,1,1,1,1721,4,12,2,0,3,2,20,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
32,4,4,3,2,4,1726,0,14,3,0,4,3,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53,3,3,2,1,4,5360,4,12,2,0,2,3,18,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
32,19,2,1,2,1,2524,6,12,3,0,1,4,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
36,25,3,1,2,1,2552,0,11,2,0,3,4,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
27,11,3,2,3,2,2736,0,13,1,0,2,2,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
28,21,3,1,4,4,4299,7,14,2,1,2,3,9,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
39,14,4,3,2,4,6236,7,12,2,1,2,3,16,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
31,3,2,3,1,2,8292,2,11,4,2,2,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
31,2,4,3,2,4,5958,1,11,2,0,5,3,6,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,1,1,3,3,2,1406,1,22,2,0,2,3,1,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True
28,15,3,1,4,4,7600,4,14,4,1,3,2,4,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
31,15,3,2,2,3,15267,6,15,2,0,0,4,23,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
44,20,3,1,4,2,5116,4,14,4,1,2,3,9,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
47,15,1,2,2,4,4650,0,21,4,0,2,3,3,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37,6,3,1,2,1,2665,9,12,3,1,2,3,4,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
33,11,3,2,2,1,2887,0,14,1,1,4,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
38,6,4,3,4,3,3021,1,14,4,1,4,2,1,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
33,19,3,2,3,1,2722,3,11,1,1,2,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
37,11,1,1,2,1,2173,4,15,3,0,2,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
30,1,3,4,2,4,2425,1,14,1,1,2,4,2,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True
30,22,3,3,3,2,2500,1,17,2,0,2,1,2,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
36,7,3,2,4,2,3035,0,12,1,1,3,3,3,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
27,2,3,4,2,1,2828,0,20,1,1,4,3,2,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
45,14,3,4,2,1,4340,4,14,1,1,2,2,4,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False
47,21,3,1,2,4,14176,0,16,1,0,0,2,20,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
31,20,4,1,2,4,2419,9,15,3,0,2,3,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
34,3,2,2,1,1,12446,7,15,4,1,2,3,19,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
36,18,3,3,3,1,6966,0,11,1,1,4,3,2,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
34,8,1,2,2,2,2328,1,11,1,0,2,2,7,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
33,11,4,2,2,4,6770,2,14,3,0,0,2,4,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,2,4,3,3,3,2755,1,12,3,0,1,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
34,4,3,3,1,3,1834,9,12,1,1,3,3,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,13,3,3,2,4,8725,7,20,2,1,4,3,12,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
23,10,1,3,2,4,1903,0,14,1,0,2,3,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
25,6,4,3,2,3,2237,1,14,2,1,4,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,6,3,4,3,4,19999,6,11,4,1,3,4,22,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
36,8,3,3,3,4,2119,3,15,2,0,3,3,2,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
26,2,3,1,2,1,5421,0,14,1,0,2,3,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
28,12,3,3,1,4,1887,4,16,1,0,2,4,6,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
38,15,3,4,1,1,13471,2,12,4,0,5,3,8,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
27,7,4,3,2,1,2418,3,14,2,1,4,2,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27,9,2,3,4,3,1849,3,14,2,0,2,2,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
36,14,3,4,2,2,2775,1,15,1,0,3,3,18,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,15,4,3,3,1,14957,7,14,4,1,3,3,14,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
45,18,3,4,2,1,9603,7,14,3,0,5,2,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30,7,3,4,2,4,5019,3,14,2,0,0,2,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
33,7,3,4,2,1,1957,1,11,1,1,2,3,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
34,24,3,4,1,2,4241,5,11,4,1,2,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,20,4,4,3,1,6666,7,20,1,0,2,3,20,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
27,3,3,4,2,1,4441,0,13,4,0,2,3,2,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False
28,11,4,3,2,4,3128,3,20,4,0,4,3,5,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
48,8,4,3,4,4,5975,5,14,4,1,4,3,5,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
49,6,4,1,1,4,19256,8,16,3,1,2,4,23,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
28,7,2,4,1,1,2629,1,14,4,1,2,3,2,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
55,8,3,1,2,4,9329,7,11,2,1,1,3,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36,8,2,3,2,4,3699,0,14,2,0,3,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
30,8,2,3,2,1,1570,0,13,3,0,2,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48,5,3,1,2,1,2817,4,19,2,1,1,2,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
30,9,3,3,2,1,2248,2,12,1,0,3,3,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
37,8,3,1,2,1,14382,4,14,3,1,3,2,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
32,10,2,2,2,1,3892,6,11,2,0,2,2,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
29,3,4,4,3,1,2894,3,18,3,1,3,2,4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
36,17,3,1,2,1,2397,1,11,2,0,3,3,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
34,16,2,3,2,3,6458,2,13,2,2,3,3,6,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
44,17,4,4,2,1,8471,7,15,2,0,2,2,10,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,5,4,3,3,4,1229,1,14,2,1,4,2,2,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24,1,4,3,4,1,2094,0,11,4,0,4,3,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
41,11,3,1,2,1,4595,2,14,1,1,3,2,16,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
34,11,3,3,3,4,3560,2,14,4,1,3,4,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
41,12,2,2,1,3,4566,7,12,3,0,0,3,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
25,10,4,2,1,4,8885,1,14,2,0,1,3,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,1,4,3,2,2,9033,3,15,4,0,3,2,19,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
34,2,4,4,4,4,3528,0,20,4,0,4,2,1,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
35,26,2,2,3,1,6268,4,12,4,0,4,3,2,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
54,7,3,2,4,4,2206,4,13,4,1,2,3,2,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
25,4,3,3,3,3,2426,3,14,2,0,4,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28,7,3,2,4,4,2803,3,11,2,1,4,4,3,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
36,29,3,2,1,1,3233,4,16,3,0,2,2,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
30,10,3,3,3,1,3982,2,12,1,0,2,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
54,5,4,1,3,1,6783,7,15,3,1,2,3,20,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
48,17,5,1,1,3,10135,1,19,1,1,2,3,19,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
36,8,1,4,3,1,2514,1,12,3,0,2,3,23,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
41,20,1,1,1,4,2366,2,11,3,2,2,3,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
29,20,2,1,1,1,5972,4,12,1,0,1,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27,1,4,4,2,3,3162,3,21,1,1,2,4,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
38,7,3,4,1,4,4887,2,11,1,1,2,4,23,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
30,13,3,2,2,3,2849,4,14,1,0,3,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
43,5,3,4,3,1,8848,1,14,2,1,4,2,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
33,8,3,3,2,4,2713,7,19,1,0,1,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
43,5,3,1,1,1,10062,7,14,3,1,4,2,11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
25,4,1,2,3,1,2159,0,14,4,0,3,3,4,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
30,1,3,4,4,3,3835,0,14,4,1,5,3,9,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
31,6,3,4,3,4,8113,0,14,4,0,0,3,5,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,15,3,1,3,1,13044,3,15,1,3,4,2,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,24,4,2,2,1,5354,4,20,4,3,2,4,10,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
38,18,4,1,2,2,9944,1,14,1,1,2,1,5,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
38,15,1,3,2,1,3845,0,14,4,1,4,3,4,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
31,24,4,4,1,2,2900,0,14,1,1,2,3,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
21,16,1,3,1,1,2675,0,13,4,0,0,4,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
30,2,1,1,2,3,6152,4,17,2,0,2,2,3,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
54,1,4,2,3,4,6335,4,20,4,1,3,1,15,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
45,5,4,4,4,2,6097,4,11,4,0,4,1,5,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
31,3,2,1,2,1,1451,4,16,2,0,4,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53,8,4,4,3,4,12062,0,14,3,1,2,3,18,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
29,19,3,3,3,1,4117,1,14,3,1,0,3,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
35,1,1,4,2,1,3355,3,14,4,0,3,1,5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
34,16,2,2,2,1,7140,1,14,4,0,2,3,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
34,3,3,2,2,2,2208,4,14,3,0,3,3,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
37,7,3,3,4,2,7164,2,15,1,1,3,2,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
31,26,3,3,3,2,6092,1,13,4,0,4,3,2,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
55,9,3,1,2,3,1944,3,11,3,2,4,4,2,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
37,7,3,1,1,2,3573,2,18,4,1,0,1,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
46,1,4,1,4,4,4510,0,14,3,0,5,3,9,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
36,25,1,1,2,4,5778,0,11,4,0,4,3,7,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
44,3,3,2,2,2,4929,1,16,1,1,2,3,3,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
37,13,2,2,3,1,10725,4,14,1,2,0,3,11,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
35,6,2,2,3,4,2631,4,14,4,0,3,2,6,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True
